,卡片记录编码,交易金额,实际交易金额,交易时间,公司名称,线路名称,车牌号,经度,纬度,stop,站点,true_stop
13544,298594119,2,1.6,2014-06-10 23:01:20,西部公共汽车,334路,粤BH0748,113.943618,22.558849,33,孙逸仙心血管医院,51
13545,298738796,2,1.6,2014-06-10 23:04:15,西部公共汽车,334路,粤BH0748,113.940299,22.553583,10,科苑立交南,53
13531,294195451,2,1.6,2014-06-10 23:05:57,西部公共汽车,334路,粤BH0748,113.940399,22.549633,53,科苑北,54
13490,287072752,2,1.6,2014-06-10 23:09:19,西部公共汽车,334路,粤BH0748,113.944435,22.539316,64,中兴通讯,58
13484,280149315,2,1.6,2014-06-10 23:11:36,西部公共汽车,334路,粤BH0748,113.936599,22.534833,21,粤海门村,64
13566,322627205,2,1.6,2014-06-10 23:14:22,西部公共汽车,334路,粤BH0748,113.927818,22.521717,21,粤海门村,64
13573,323127694,2,1.6,2014-06-10 23:16:01,西部公共汽车,334路,粤BH0748,113.927482,22.517,21,粤海门村,64
12466,360785725,2,1.6,2014-06-10 23:17:04,西部公共汽车,334路,粤BH0748,113.92736,22.511739,21,粤海门村,64
7907,326692708,2,1.6,2014-06-10 06:11:58,西部公共汽车,334路,粤BH0979,113.93032,22.493032,21,粤海门村,64
5262,251292454,4,2.0,2014-06-10 06:13:21,西部公共汽车,334路,粤BH0979,113.928985,22.498462,21,粤海门村,64
7910,327209437,2,1.6,2014-06-10 06:13:28,西部公共汽车,334路,粤BH0979,113.928955,22.498762,21,粤海门村,64
7919,328669828,2,1.6,2014-06-10 06:13:36,西部公共汽车,334路,粤BH0979,113.928855,22.499275,21,粤海门村,64
5054,321798665,2,1.6,2014-06-10 06:16:23,西部公共汽车,334路,粤BH0979,113.927345,22.508348,21,粤海门村,64
7918,328651004,2,1.6,2014-06-10 06:18:45,西部公共汽车,334路,粤BH0979,113.927764,22.517551,21,粤海门村,64
5416,292107751,2,1.6,2014-06-10 06:18:49,西部公共汽车,334路,粤BH0979,113.927764,22.517551,21,粤海门村,64
8003,660489108,2,1.6,2014-06-10 06:20:28,西部公共汽车,334路,粤BH0979,113.928024,22.521919,21,粤海门村,64
5027,292848934,6,4.65,2014-06-10 06:20:39,西部公共汽车,334路,粤BH0979,113.928428,22.523435,21,粤海门村,64
8000,441039100,4,3.15,2014-06-10 06:30:21,西部公共汽车,334路,粤BH0979,113.940498,22.555576,57,科苑北环立交,52
5030,293380586,2,1.6,2014-06-10 06:30:25,西部公共汽车,334路,粤BH0979,113.940498,22.555576,57,科苑北环立交,52
5258,251139411,2,1.0,2014-06-10 06:37:46,西部公共汽车,334路,粤BH0979,113.952583,22.563316,4,松坪学校小学部,48
5457,50600558,2,1.0,2014-06-10 06:37:50,西部公共汽车,334路,粤BH0979,113.952583,22.563316,4,松坪学校小学部,48
7991,360690336,2,1.6,2014-06-10 06:38:34,西部公共汽车,334路,粤BH0979,113.951271,22.568956,28,龙辉花园,46
5051,321643644,2,1.6,2014-06-10 06:38:36,西部公共汽车,334路,粤BH0979,113.951271,22.568956,28,龙辉花园,46
5061,321854875,2,1.6,2014-06-10 06:39:41,西部公共汽车,334路,粤BH0979,113.954109,22.571186,28,龙辉花园,46
5065,322164265,5,3.9,2014-06-10 06:39:54,西部公共汽车,334路,粤BH0979,113.954856,22.571136,28,龙辉花园,46
5400,20453614,2,1.6,2014-06-10 06:41:12,西部公共汽车,334路,粤BH0979,113.960044,22.570491,12,新屋村,45
5017,151062021,2,1.0,2014-06-10 06:41:14,西部公共汽车,334路,粤BH0979,113.960044,22.570491,12,新屋村,45
5253,151107943,2,1.0,2014-06-10 06:41:21,西部公共汽车,334路,粤BH0979,113.960304,22.570426,12,新屋村,45
5267,281213089,2,1.6,2014-06-10 06:43:18,西部公共汽车,334路,粤BH0979,113.967445,22.568208,41,鼎胜山邻,44
5458,50602283,2,1.0,2014-06-10 06:43:22,西部公共汽车,334路,粤BH0979,113.967445,22.568208,41,鼎胜山邻,44
7902,325598934,4,3.15,2014-06-10 06:44:43,西部公共汽车,334路,粤BH0979,113.969703,22.566875,41,鼎胜山邻,44
5431,20700509,2,1.6,2014-06-10 06:46:16,西部公共汽车,334路,粤BH0979,113.975791,22.563171,8,桃源村,43
5264,280085013,2,1.6,2014-06-10 06:49:52,西部公共汽车,334路,粤BH0979,113.981842,22.560888,43,桃源村东,42
5435,23282345,2,1.6,2014-06-10 06:49:56,西部公共汽车,334路,粤BH0979,113.983291,22.560487,43,桃源村东,42
5456,50526110,2,1.0,2014-06-10 06:50:05,西部公共汽车,334路,粤BH0979,113.984992,22.559982,43,桃源村东,42
5263,251369496,2,1.0,2014-06-10 06:50:09,西部公共汽车,334路,粤BH0979,113.984992,22.559982,43,桃源村东,42
7992,360732951,3,2.4,2014-06-10 06:50:14,西部公共汽车,334路,粤BH0979,113.986717,22.559467,43,桃源村东,42
5016,151007487,2,1.0,2014-06-10 06:50:17,西部公共汽车,334路,粤BH0979,113.986717,22.559467,43,桃源村东,42
5254,250033954,2,1.0,2014-06-10 06:50:20,西部公共汽车,334路,粤BH0979,113.986717,22.559467,43,桃源村东,42
5014,150102343,2,1.0,2014-06-10 06:50:24,西部公共汽车,334路,粤BH0979,113.988235,22.558731,43,桃源村东,42
7901,325397974,4,3.15,2014-06-10 06:50:32,西部公共汽车,334路,粤BH0979,113.988235,22.558731,43,桃源村东,42
5455,50438147,2,1.0,2014-06-10 06:50:44,西部公共汽车,334路,粤BH0979,113.99163,22.557851,43,桃源村东,42
5429,323301156,2,1.6,2014-06-10 06:50:47,西部公共汽车,334路,粤BH0979,113.99163,22.557851,43,桃源村东,42
5012,80319223,2,1.6,2014-06-10 06:50:50,西部公共汽车,334路,粤BH0979,113.99163,22.557851,43,桃源村东,42
5454,50351684,2,1.0,2014-06-10 06:50:57,西部公共汽车,334路,粤BH0979,113.993202,22.557119,43,桃源村东,42
5011,80286950,2,1.6,2014-06-10 06:53:20,西部公共汽车,334路,粤BH0979,114.01296200000002,22.559288,44,北环香蜜立交西,40
7974,329799739,4,3.15,2014-06-10 06:54:37,西部公共汽车,334路,粤BH0979,114.022605,22.560001,34,北环香梅北天桥,38
5459,50625716,2,1.0,2014-06-10 06:55:44,西部公共汽车,334路,粤BH0979,114.029731,22.561119,69,深圳石油大厦,66
8002,660435315,2,1.6,2014-06-10 06:57:18,西部公共汽车,334路,粤BH0979,114.037353,22.562665,61,下梅林市场,67
5033,293430835,2,1.6,2014-06-10 06:57:35,西部公共汽车,334路,粤BH0979,114.037353,22.562665,61,下梅林市场,67
5311,294567102,2,1.6,2014-06-10 06:57:42,西部公共汽车,334路,粤BH0979,114.038558,22.563028,61,下梅林市场,67
5261,251282715,2,1.0,2014-06-10 06:57:54,西部公共汽车,334路,粤BH0979,114.040008,22.563272,61,下梅林市场,67
5032,293423148,2,1.6,2014-06-10 06:58:06,西部公共汽车,334路,粤BH0979,114.041244,22.563411,25,梅林二村,34
7894,323623946,2,1.6,2014-06-10 06:58:10,西部公共汽车,334路,粤BH0979,114.041488,22.563112,25,梅林二村,34
5306,294190335,2,1.6,2014-06-10 06:58:13,西部公共汽车,334路,粤BH0979,114.041358,22.562723,25,梅林二村,34
5423,322512716,2,1.6,2014-06-10 06:58:16,西部公共汽车,334路,粤BH0979,114.041358,22.562723,25,梅林二村,34
5424,322512717,2,1.6,2014-06-10 06:58:19,西部公共汽车,334路,粤BH0979,114.040802,22.562625,61,下梅林市场,67
5413,291755543,2,1.6,2014-06-10 06:58:30,西部公共汽车,334路,粤BH0979,114.039741,22.564176,61,下梅林市场,67
7973,329714771,2,1.6,2014-06-10 06:58:32,西部公共汽车,334路,粤BH0979,114.039741,22.564176,61,下梅林市场,67
5453,30077914,2,1.6,2014-06-10 06:58:38,西部公共汽车,334路,粤BH0979,114.039131,22.56554,61,下梅林市场,67
7924,329345014,2,1.6,2014-06-10 06:58:45,西部公共汽车,334路,粤BH0979,114.039131,22.56554,61,下梅林市场,67
7914,328270446,2,1.6,2014-06-10 06:58:47,西部公共汽车,334路,粤BH0979,114.039131,22.56554,61,下梅林市场,67
7998,364029155,2,1.6,2014-06-10 06:59:02,西部公共汽车,334路,粤BH0979,114.036079,22.566656,61,下梅林市场,67
5415,292086962,2,1.6,2014-06-10 07:00:13,西部公共汽车,334路,粤BH0979,114.036491,22.568443,61,下梅林市场,67
7925,329362453,2,1.6,2014-06-10 07:00:16,西部公共汽车,334路,粤BH0979,114.036491,22.568443,61,下梅林市场,67
7927,329462590,2,1.6,2014-06-10 07:00:40,西部公共汽车,334路,粤BH0979,114.037773,22.56892,25,梅林二村,34
7916,328426252,2,1.6,2014-06-10 07:00:44,西部公共汽车,334路,粤BH0979,114.037773,22.56892,25,梅林二村,34
7895,323697863,2,1.6,2014-06-10 07:01:21,西部公共汽车,334路,粤BH0979,114.038505,22.569215,25,梅林二村,34
7987,330689835,2,1.6,2014-06-10 07:01:26,西部公共汽车,334路,粤BH0979,114.038505,22.569215,25,梅林二村,34
5260,251153055,2,1.0,2014-06-10 07:03:09,西部公共汽车,334路,粤BH0979,114.040054,22.569715,25,梅林二村,34
5266,281009632,2,1.6,2014-06-10 07:03:20,西部公共汽车,334路,粤BH0979,114.040054,22.569715,25,梅林二村,34
7990,360612903,2,1.6,2014-06-10 07:03:29,西部公共汽车,334路,粤BH0979,114.040054,22.569715,25,梅林二村,34
5421,322309433,2,1.6,2014-06-10 07:03:45,西部公共汽车,334路,粤BH0979,114.041618,22.570255,25,梅林二村,34
5015,150177711,2,1.0,2014-06-10 07:04:59,西部公共汽车,334路,粤BH0979,114.042556,22.570451,25,梅林二村,34
5404,290799431,2,1.6,2014-06-10 07:05:07,西部公共汽车,334路,粤BH0979,114.043548,22.570499,68,梅林三村,33
5028,292855553,2,1.6,2014-06-10 07:05:10,西部公共汽车,334路,粤BH0979,114.043548,22.570499,68,梅林三村,33
7899,325170949,2,1.6,2014-06-10 07:05:12,西部公共汽车,334路,粤BH0979,114.043548,22.570499,68,梅林三村,33
7989,360183409,2,1.6,2014-06-10 07:07:21,西部公共汽车,334路,粤BH0979,114.053581,22.571044,59,中康公园,31
5259,251152773,2,1.0,2014-06-10 07:07:29,西部公共汽车,334路,粤BH0979,114.053581,22.571044,59,中康公园,31
5255,250052234,2,1.0,2014-06-10 07:07:35,西部公共汽车,334路,粤BH0979,114.053581,22.571044,59,中康公园,31
5257,251080585,2,1.0,2014-06-10 07:07:38,西部公共汽车,334路,粤BH0979,114.053581,22.571044,59,中康公园,31
8004,660526305,2,1.6,2014-06-10 07:08:17,西部公共汽车,334路,粤BH0979,114.054031,22.571081,59,中康公园,31
5018,151074307,2,1.0,2014-06-10 07:08:23,西部公共汽车,334路,粤BH0979,114.054031,22.571081,59,中康公园,31
5256,251024600,2,1.0,2014-06-10 07:08:26,西部公共汽车,334路,粤BH0979,114.054031,22.571081,59,中康公园,31
5026,292797648,2,1.6,2014-06-10 07:08:31,西部公共汽车,334路,粤BH0979,114.054031,22.571081,59,中康公园,31
5411,291513373,2,1.6,2014-06-10 07:08:48,西部公共汽车,334路,粤BH0979,114.054031,22.571081,59,中康公园,31
5401,20649329,2,1.6,2014-06-10 07:08:50,西部公共汽车,334路,粤BH0979,114.054031,22.571081,59,中康公园,31
7913,328131541,3,2.4,2014-06-10 07:11:13,西部公共汽车,334路,粤BH0979,114.059753,22.571102,58,凯丰花园,29
5265,280516476,2,1.6,2014-06-10 07:20:21,西部公共汽车,334路,粤BH0979,114.043739,22.600675,9,民乐地铁站,28
7917,328633194,2,1.6,2014-06-10 07:23:00,西部公共汽车,334路,粤BH0979,114.039222,22.607751,29,惠鑫公寓,27
7904,326098444,2,1.6,2014-06-10 07:24:41,西部公共汽车,334路,粤BH0979,114.038978,22.614055,46,横岭二区,25
7906,326690381,2,1.6,2014-06-10 07:25:49,西部公共汽车,334路,粤BH0979,114.037124,22.617332,48,民康路口,24
5403,290798189,2,1.6,2014-06-10 07:25:51,西部公共汽车,334路,粤BH0979,114.037124,22.617332,48,民康路口,24
5410,291416398,2,1.6,2014-06-10 07:25:54,西部公共汽车,334路,粤BH0979,114.037124,22.617332,48,民康路口,24
7921,328793612,2,1.6,2014-06-10 07:25:57,西部公共汽车,334路,粤BH0979,114.037124,22.617332,48,民康路口,24
5042,297383376,2,1.6,2014-06-10 07:26:02,西部公共汽车,334路,粤BH0979,114.037124,22.617332,48,民康路口,24
5035,293892538,2,1.6,2014-06-10 07:26:10,西部公共汽车,334路,粤BH0979,114.037124,22.617332,48,民康路口,24
5021,292288801,2,1.6,2014-06-10 07:27:52,西部公共汽车,334路,粤BH0979,114.035697,22.621131,3,沙元埔,23
5038,295040372,2,1.6,2014-06-10 07:27:58,西部公共汽车,334路,粤BH0979,114.03553,22.621723,3,沙元埔,23
5434,23156840,2,1.6,2014-06-10 07:28:08,西部公共汽车,334路,粤BH0979,114.03553,22.621723,3,沙元埔,23
5052,321725112,2,1.6,2014-06-10 07:28:10,西部公共汽车,334路,粤BH0979,114.03553,22.621723,3,沙元埔,23
7993,361217260,2,1.6,2014-06-10 07:28:56,西部公共汽车,334路,粤BH0979,114.034881,22.623624,3,沙元埔,23
5307,294250981,2,1.6,2014-06-10 07:28:59,西部公共汽车,334路,粤BH0979,114.034881,22.623624,3,沙元埔,23
5041,296333090,2,1.6,2014-06-10 07:29:00,西部公共汽车,334路,粤BH0979,114.034881,22.623624,3,沙元埔,23
5013,80416427,2,1.6,2014-06-10 07:29:04,西部公共汽车,334路,粤BH0979,114.034706,22.624364,3,沙元埔,23
5062,321992752,2,1.6,2014-06-10 07:29:06,西部公共汽车,334路,粤BH0979,114.034706,22.624364,3,沙元埔,23
5047,320946302,2,1.6,2014-06-10 07:29:20,西部公共汽车,334路,粤BH0979,114.03408,22.625808,30,沙吓,21
5427,322909701,2,1.6,2014-06-10 07:29:22,西部公共汽车,334路,粤BH0979,114.03408,22.625808,30,沙吓,21
5046,320846382,2,1.6,2014-06-10 07:29:26,西部公共汽车,334路,粤BH0979,114.03408,22.625808,30,沙吓,21
5024,292626564,2,1.6,2014-06-10 07:29:32,西部公共汽车,334路,粤BH0979,114.03408,22.625808,30,沙吓,21
5019,292178507,2,1.6,2014-06-10 07:31:17,西部公共汽车,334路,粤BH0979,114.033058,22.629011,30,沙吓,21
7908,326757330,2,1.6,2014-06-10 07:31:32,西部公共汽车,334路,粤BH0979,114.032554,22.62972,30,沙吓,21
7975,329802145,2,1.6,2014-06-10 07:31:34,西部公共汽车,334路,粤BH0979,114.032554,22.62972,30,沙吓,21
5039,295318052,2,1.6,2014-06-10 07:31:36,西部公共汽车,334路,粤BH0979,114.032554,22.62972,30,沙吓,21
5451,23526107,2,1.6,2014-06-10 07:31:39,西部公共汽车,334路,粤BH0979,114.032554,22.62972,30,沙吓,21
5269,290045439,2,1.6,2014-06-10 07:31:52,西部公共汽车,334路,粤BH0979,114.032554,22.62972,30,沙吓,21
5270,290226682,2,1.6,2014-06-10 07:32:00,西部公共汽车,334路,粤BH0979,114.032554,22.62972,30,沙吓,21
5023,292540738,2,1.6,2014-06-10 07:32:04,西部公共汽车,334路,粤BH0979,114.032188,22.631227,30,沙吓,21
7995,361343804,2,1.6,2014-06-10 07:32:06,西部公共汽车,334路,粤BH0979,114.032188,22.631227,30,沙吓,21
5025,292722465,2,1.6,2014-06-10 07:32:31,西部公共汽车,334路,粤BH0979,114.03224099999998,22.632022,30,沙吓,21
7915,328290550,2,1.6,2014-06-10 07:32:33,西部公共汽车,334路,粤BH0979,114.03224099999998,22.632022,30,沙吓,21
7994,361244595,2,1.6,2014-06-10 07:32:35,西部公共汽车,334路,粤BH0979,114.03224099999998,22.632022,30,沙吓,21
5049,321358801,2,1.6,2014-06-10 07:32:37,西部公共汽车,334路,粤BH0979,114.03224099999998,22.632022,30,沙吓,21
7977,330121443,2,1.6,2014-06-10 07:32:50,西部公共汽车,334路,粤BH0979,114.032348,22.632482,30,沙吓,21
7922,329234975,2,1.6,2014-06-10 07:33:06,西部公共汽车,334路,粤BH0979,114.032394,22.633205,35,牛栏前,20
7976,330029804,2,1.6,2014-06-10 07:33:20,西部公共汽车,334路,粤BH0979,114.032394,22.633205,35,牛栏前,20
5437,23385151,2,1.6,2014-06-10 07:33:23,西部公共汽车,334路,粤BH0979,114.032394,22.633205,35,牛栏前,20
5436,23363944,2,1.6,2014-06-10 07:33:27,西部公共汽车,334路,粤BH0979,114.032394,22.633205,35,牛栏前,20
7898,324200634,2,1.6,2014-06-10 07:33:50,西部公共汽车,334路,粤BH0979,114.032333,22.633876,35,牛栏前,20
7923,329324216,2,1.6,2014-06-10 07:33:58,西部公共汽车,334路,粤BH0979,114.032333,22.633876,35,牛栏前,20
5425,322629338,2,1.6,2014-06-10 07:34:01,西部公共汽车,334路,粤BH0979,114.032333,22.633876,35,牛栏前,20
7978,330183189,2,1.6,2014-06-10 07:34:03,西部公共汽车,334路,粤BH0979,114.032333,22.633876,35,牛栏前,20
5432,23071051,2,1.6,2014-06-10 07:34:05,西部公共汽车,334路,粤BH0979,114.032333,22.633876,35,牛栏前,20
7920,328676736,2,1.6,2014-06-10 07:34:08,西部公共汽车,334路,粤BH0979,114.032333,22.633876,35,牛栏前,20
7985,330650121,2,1.6,2014-06-10 07:34:10,西部公共汽车,334路,粤BH0979,114.032333,22.633876,35,牛栏前,20
5316,295025289,2,1.6,2014-06-10 07:34:20,西部公共汽车,334路,粤BH0979,114.032333,22.633876,35,牛栏前,20
5452,23596157,2,1.6,2014-06-10 07:34:33,西部公共汽车,334路,粤BH0979,114.032333,22.633876,35,牛栏前,20
5414,292034876,2,1.2,2014-06-10 07:34:42,西部公共汽车,334路,粤BH0979,114.032333,22.633876,35,牛栏前,20
7905,326681949,2,1.6,2014-06-10 07:34:52,西部公共汽车,334路,粤BH0979,114.032333,22.633876,35,牛栏前,20
5408,291157213,2,1.6,2014-06-10 07:36:55,西部公共汽车,334路,粤BH0979,114.031753,22.637186,35,牛栏前,20
5426,322867757,2,1.6,2014-06-10 07:36:59,西部公共汽车,334路,粤BH0979,114.03189,22.637943,35,牛栏前,20
7997,361543141,2,1.6,2014-06-10 07:37:01,西部公共汽车,334路,粤BH0979,114.03189,22.637943,35,牛栏前,20
7988,330702479,2,1.6,2014-06-10 07:37:03,西部公共汽车,334路,粤BH0979,114.03189,22.637943,35,牛栏前,20
7996,361428704,2,1.6,2014-06-10 07:38:21,西部公共汽车,334路,粤BH0979,114.033271,22.641992,19,万众城,19
5315,295014347,2,1.6,2014-06-10 07:40:00,西部公共汽车,334路,粤BH0979,114.035209,22.642492,60,牛栏前市场,18
5064,322135759,2,1.6,2014-06-10 07:40:02,西部公共汽车,334路,粤BH0979,114.035209,22.642492,60,牛栏前市场,18
5268,287057299,2,1.6,2014-06-10 07:40:07,西部公共汽车,334路,粤BH0979,114.035209,22.642492,60,牛栏前市场,18
7893,323594109,2,1.6,2014-06-10 07:40:23,西部公共汽车,334路,粤BH0979,114.035873,22.642351,60,牛栏前市场,18
7986,330657260,2,1.6,2014-06-10 07:44:09,西部公共汽车,334路,粤BH0979,114.043014,22.639211,56,水斗新村,16
5428,323071963,2,1.6,2014-06-10 07:44:11,西部公共汽车,334路,粤BH0979,114.043014,22.639211,56,水斗新村,16
5309,294323279,2,1.6,2014-06-10 07:44:16,西部公共汽车,334路,粤BH0979,114.043014,22.639211,56,水斗新村,16
5409,291340380,2,1.6,2014-06-10 07:44:18,西部公共汽车,334路,粤BH0979,114.043014,22.639211,56,水斗新村,16
5422,322460544,2,1.6,2014-06-10 07:44:20,西部公共汽车,334路,粤BH0979,114.043014,22.639211,56,水斗新村,16
5050,321434314,2,1.6,2014-06-10 07:44:22,西部公共汽车,334路,粤BH0979,114.043014,22.639211,56,水斗新村,16
7999,364046934,2,1.6,2014-06-10 07:45:15,西部公共汽车,334路,粤BH0979,114.046745,22.638332,31,利金城工业园,15
7912,328103770,2,1.6,2014-06-10 07:45:21,西部公共汽车,334路,粤BH0979,114.046745,22.638332,31,利金城工业园,15
7984,330334071,2,1.2,2014-06-10 07:45:23,西部公共汽车,334路,粤BH0979,114.04726399999998,22.638227,31,利金城工业园,15
7909,327048350,2,1.6,2014-06-10 07:45:25,西部公共汽车,334路,粤BH0979,114.04726399999998,22.638227,31,利金城工业园,15
7911,327478756,2,1.6,2014-06-10 07:45:41,西部公共汽车,334路,粤BH0979,114.047904,22.638101,31,利金城工业园,15
5317,295033207,2,1.6,2014-06-10 07:45:44,西部公共汽车,334路,粤BH0979,114.048431,22.637996,31,利金城工业园,15
5412,291560790,2,1.6,2014-06-10 07:45:46,西部公共汽车,334路,粤BH0979,114.048431,22.637996,31,利金城工业园,15
5406,290905204,2,1.6,2014-06-10 07:45:51,西部公共汽车,334路,粤BH0979,114.048431,22.637996,31,利金城工业园,15
5402,290648738,2,1.6,2014-06-10 07:46:07,西部公共汽车,334路,粤BH0979,114.048431,22.637996,31,利金城工业园,15
5040,295321600,2,1.2,2014-06-10 07:46:36,西部公共汽车,334路,粤BH0979,114.050865,22.637588,31,利金城工业园,15
7926,329430992,2,1.6,2014-06-10 07:48:30,西部公共汽车,334路,粤BH0979,114.055839,22.636152,15,坂田市场,13
8007,680308217,2,1.6,2014-06-10 07:55:58,西部公共汽车,334路,粤BH0979,114.055839,22.636152,15,坂田市场,13
5430,323403135,2,1.2,2014-06-10 07:58:20,西部公共汽车,334路,粤BH0979,114.061851,22.638822,49,坂田路口西,12
5407,291134365,2,1.6,2014-06-10 07:58:36,西部公共汽车,334路,粤BH0979,114.062614,22.639167,49,坂田路口西,12
5031,293405527,2,1.6,2014-06-10 07:58:37,西部公共汽车,334路,粤BH0979,114.062614,22.639167,49,坂田路口西,12
5045,320527547,2,1.6,2014-06-10 07:58:39,西部公共汽车,334路,粤BH0979,114.062614,22.639167,49,坂田路口西,12
5022,292474047,2,1.6,2014-06-10 07:58:42,西部公共汽车,334路,粤BH0979,114.062614,22.639167,49,坂田路口西,12
7928,329500169,2,1.6,2014-06-10 07:58:46,西部公共汽车,334路,粤BH0979,114.062614,22.639167,49,坂田路口西,12
7897,323743674,2,1.6,2014-06-10 07:58:48,西部公共汽车,334路,粤BH0979,114.062614,22.639167,49,坂田路口西,12
5044,320481872,2,1.6,2014-06-10 07:58:50,西部公共汽车,334路,粤BH0979,114.062614,22.639167,49,坂田路口西,12
5036,293940661,2,1.6,2014-06-10 07:58:52,西部公共汽车,334路,粤BH0979,114.062614,22.639167,49,坂田路口西,12
5043,298872759,2,1.6,2014-06-10 07:58:54,西部公共汽车,334路,粤BH0979,114.062614,22.639167,49,坂田路口西,12
8005,661005574,2,1.6,2014-06-10 07:59:18,西部公共汽车,334路,粤BH0979,114.062614,22.639167,49,坂田路口西,12
5063,322061193,2,1.6,2014-06-10 07:59:21,西部公共汽车,334路,粤BH0979,114.062614,22.639167,49,坂田路口西,12
7972,329664104,2,1.6,2014-06-10 07:59:24,西部公共汽车,334路,粤BH0979,114.062614,22.639167,49,坂田路口西,12
5399,20251680,2,1.6,2014-06-10 07:59:26,西部公共汽车,334路,粤BH0979,114.062614,22.639167,49,坂田路口西,12
5433,23121243,2,1.6,2014-06-10 08:02:55,西部公共汽车,334路,粤BH0979,114.061653,22.641775,47,黄金山公园,70
8006,680109392,2,1.6,2014-06-10 08:02:58,西部公共汽车,334路,粤BH0979,114.061653,22.641775,47,黄金山公园,70
5310,294530163,2,1.2,2014-06-10 08:03:06,西部公共汽车,334路,粤BH0979,114.061653,22.641775,47,黄金山公园,70
5314,295006518,2,1.6,2014-06-10 08:03:30,西部公共汽车,334路,粤BH0979,114.061653,22.641775,47,黄金山公园,70
7903,325937688,2,1.6,2014-06-10 08:03:39,西部公共汽车,334路,粤BH0979,114.061653,22.641775,47,黄金山公园,70
5020,292255864,2,1.6,2014-06-10 08:05:09,西部公共汽车,334路,粤BH0979,114.061309,22.648168,52,万科城实验学校,9
5053,321789978,2,1.2,2014-06-10 08:05:11,西部公共汽车,334路,粤BH0979,114.061309,22.648168,52,万科城实验学校,9
5034,293434560,2,1.6,2014-06-10 08:10:44,西部公共汽车,334路,粤BH0979,114.058418,22.653926,23,华为单身公寓北,8
5048,320953902,2,1.6,2014-06-10 08:10:46,西部公共汽车,334路,粤BH0979,114.058418,22.653926,23,华为单身公寓北,8
8008,700088662,2,1.2,2014-06-10 08:13:38,西部公共汽车,334路,粤BH0979,114.055892,22.661144,51,坂田华城百货,6
5313,294851605,2,1.6,2014-06-10 08:13:51,西部公共汽车,334路,粤BH0979,114.055892,22.661144,51,坂田华城百货,6
7900,325319333,2,1.6,2014-06-10 08:15:24,西部公共汽车,334路,粤BH0979,114.058906,22.662216,67,岗头市场,4
5405,290867008,2,1.6,2014-06-10 08:16:55,西部公共汽车,334路,粤BH0979,114.065376,22.661115,6,坂田街道二办,2
5312,294824642,2,1.6,2014-06-10 08:16:57,西部公共汽车,334路,粤BH0979,114.065376,22.661115,6,坂田街道二办,2
5037,294069006,2,1.6,2014-06-10 08:16:59,西部公共汽车,334路,粤BH0979,114.065376,22.661115,6,坂田街道二办,2
5308,294294524,2,1.6,2014-06-10 08:17:04,西部公共汽车,334路,粤BH0979,114.06623799999998,22.660751,6,坂田街道二办,2
5305,294144706,2,1.6,2014-06-10 08:17:06,西部公共汽车,334路,粤BH0979,114.06623799999998,22.660751,6,坂田街道二办,2
7896,323698512,2,1.6,2014-06-10 08:17:09,西部公共汽车,334路,粤BH0979,114.06623799999998,22.660751,6,坂田街道二办,2
5438,23468181,2,1.6,2014-06-10 08:34:22,西部公共汽车,334路,粤BH0979,114.070373,22.655815,26,雪象新村,1
8001,660318109,2,1.6,2014-06-10 08:34:41,西部公共汽车,334路,粤BH0979,114.069213,22.656648,26,雪象新村,1
5029,292908828,2,1.6,2014-06-10 08:34:44,西部公共汽车,334路,粤BH0979,114.069213,22.656648,26,雪象新村,1
7708,660528056,2,1.6,2014-06-10 08:34:47,西部公共汽车,334路,粤BH0979,114.069213,22.656648,26,雪象新村,1
8290,287115093,3,2.4,2014-06-10 08:35:14,西部公共汽车,334路,粤BH0979,114.068687,22.659015,6,坂田街道二办,2
8230,294555331,2,1.6,2014-06-10 08:35:22,西部公共汽车,334路,粤BH0979,114.068458,22.659484,6,坂田街道二办,2
8295,291510898,2,1.6,2014-06-10 08:35:45,西部公共汽车,334路,粤BH0979,114.068077,22.659704,6,坂田街道二办,2
8301,323039812,2,1.6,2014-06-10 08:35:48,西部公共汽车,334路,粤BH0979,114.068077,22.659704,6,坂田街道二办,2
8214,292833501,3,2.4,2014-06-10 08:35:53,西部公共汽车,334路,粤BH0979,114.067543,22.660095,6,坂田街道二办,2
8313,325379918,2,1.6,2014-06-10 08:44:51,西部公共汽车,334路,粤BH0979,114.059394,22.661706,37,岗头村委,3
8323,326923428,2,1.6,2014-06-10 08:45:05,西部公共汽车,334路,粤BH0979,114.059394,22.661706,37,岗头村委,3
8229,294553655,2,1.6,2014-06-10 08:45:15,西部公共汽车,334路,粤BH0979,114.059394,22.661706,37,岗头村委,3
7704,361408842,2,1.6,2014-06-10 08:50:01,西部公共汽车,334路,粤BH0979,114.05773899999998,22.663284,67,岗头市场,4
8292,290883827,2,1.6,2014-06-10 08:50:13,西部公共汽车,334路,粤BH0979,114.05773899999998,22.663284,67,岗头市场,4
8303,323415123,2,1.6,2014-06-10 08:50:54,西部公共汽车,334路,粤BH0979,114.057113,22.663791,17,岗头市场南,5
8227,294460449,6,4.65,2014-06-10 08:54:01,西部公共汽车,334路,粤BH0979,114.056007,22.656139000000003,51,坂田华城百货,6
8228,294498143,2,1.6,2014-06-10 09:08:58,西部公共汽车,334路,粤BH0979,114.060089,22.638483,49,坂田路口西,12
