,卡片记录编码,交易金额,实际交易金额,交易时间,公司名称,线路名称,车牌号,经度,纬度,stop,站点,true_stop
12293,329468488,2,1.6,2014-06-10 17:55:23,西部公共汽车,334路,粤BH1222,114.059265,22.662015,67,岗头市场,4
12086,322444392,2,1.6,2014-06-10 17:55:28,西部公共汽车,334路,粤BH1222,114.059265,22.662015,67,岗头市场,4
12438,23264668,2,1.6,2014-06-10 17:55:30,西部公共汽车,334路,粤BH1222,114.059265,22.662015,67,岗头市场,4
12070,321982515,2,1.6,2014-06-10 18:03:28,西部公共汽车,334路,粤BH1222,114.056068,22.662549,17,岗头市场南,5
12040,294588647,2,1.6,2014-06-10 18:04:04,西部公共汽车,334路,粤BH1222,114.055801,22.659732,51,坂田华城百货,6
12116,326690381,2,1.6,2014-06-10 18:04:38,西部公共汽车,334路,粤BH1222,114.055847,22.659082,51,坂田华城百货,6
12301,330334061,2,1.6,2014-06-10 18:05:32,西部公共汽车,334路,粤BH1222,114.055931,22.657266,51,坂田华城百货,6
12042,295002045,2,1.6,2014-06-10 18:05:45,西部公共汽车,334路,粤BH1222,114.056053,22.656017,51,坂田华城百货,6
12305,330820805,2,1.6,2014-06-10 18:05:57,西部公共汽车,334路,粤BH1222,114.056137,22.654533,23,华为单身公寓北,8
12441,23537909,2,1.6,2014-06-10 18:09:17,西部公共汽车,334路,粤BH1222,114.060569,22.6534,23,华为单身公寓北,8
12028,293168030,2,1.6,2014-06-10 18:09:51,西部公共汽车,334路,粤BH1222,114.0615,22.652116,23,华为单身公寓北,8
12004,285072152,2,1.6,2014-06-10 18:09:54,西部公共汽车,334路,粤BH1222,114.0615,22.652116,23,华为单身公寓北,8
12105,325275332,2,1.6,2014-06-10 18:10:00,西部公共汽车,334路,粤BH1222,114.061203,22.650716,52,万科城实验学校,9
12298,330188635,3,2.4,2014-06-10 18:10:12,西部公共汽车,334路,粤BH1222,114.061203,22.650716,52,万科城实验学校,9
12291,329349123,2,1.6,2014-06-10 18:12:01,西部公共汽车,334路,粤BH1222,114.06105,22.648149,52,万科城实验学校,9
11998,280390406,2,1.6,2014-06-10 18:12:06,西部公共汽车,334路,粤BH1222,114.06108,22.646932,52,万科城实验学校,9
12003,281220806,2,1.6,2014-06-10 18:12:12,西部公共汽车,334路,粤BH1222,114.06108,22.646932,52,万科城实验学校,9
12044,295321694,2,1.6,2014-06-10 18:12:13,西部公共汽车,334路,粤BH1222,114.06108,22.646932,52,万科城实验学校,9
12434,21013918,2,1.6,2014-06-10 18:14:18,西部公共汽车,334路,粤BH1222,114.061447,22.641532,47,黄金山公园,70
12135,328405538,2,1.2,2014-06-10 18:16:02,西部公共汽车,334路,粤BH1222,114.061592,22.638872,49,坂田路口西,12
12319,361277914,2,1.6,2014-06-10 18:16:04,西部公共汽车,334路,粤BH1222,114.061592,22.638872,49,坂田路口西,12
12288,329234975,2,1.6,2014-06-10 18:16:13,西部公共汽车,334路,粤BH1222,114.061286,22.638866,49,坂田路口西,12
12315,361064361,2,1.6,2014-06-10 18:16:25,西部公共汽车,334路,粤BH1222,114.058746,22.638067000000003,15,坂田市场,13
12071,322011111,2,1.6,2014-06-10 18:17:00,西部公共汽车,334路,粤BH1222,114.058265,22.637765,15,坂田市场,13
12015,291722557,2,1.6,2014-06-10 18:17:02,西部公共汽车,334路,粤BH1222,114.058265,22.637765,15,坂田市场,13
12020,292175969,2,1.6,2014-06-10 18:17:05,西部公共汽车,334路,粤BH1222,114.058265,22.637765,15,坂田市场,13
12019,292049674,2,1.6,2014-06-10 18:20:31,西部公共汽车,334路,粤BH1222,114.052986,22.636615,31,利金城工业园,15
12443,30077914,3,2.4,2014-06-10 18:20:35,西部公共汽车,334路,粤BH1222,114.052986,22.636615,31,利金城工业园,15
12114,326603223,2,1.6,2014-06-10 18:22:27,西部公共汽车,334路,粤BH1222,114.04983500000002,22.637783,31,利金城工业园,15
12289,329301994,2,1.6,2014-06-10 18:22:32,西部公共汽车,334路,粤BH1222,114.047599,22.638134,31,利金城工业园,15
12006,290397262,2,1.6,2014-06-10 18:22:34,西部公共汽车,334路,粤BH1222,114.047599,22.638134,31,利金城工业园,15
12313,360771507,2,1.6,2014-06-10 18:22:36,西部公共汽车,334路,粤BH1222,114.047599,22.638134,31,利金城工业园,15
12046,296078909,2,1.6,2014-06-10 18:22:39,西部公共汽车,334路,粤BH1222,114.047599,22.638134,31,利金城工业园,15
12027,293164363,2,1.6,2014-06-10 18:22:56,西部公共汽车,334路,粤BH1222,114.046241,22.638504,56,水斗新村,16
12435,23078967,2,1.6,2014-06-10 18:22:57,西部公共汽车,334路,粤BH1222,114.046241,22.638504,56,水斗新村,16
11997,280261489,2,1.6,2014-06-10 18:23:01,西部公共汽车,334路,粤BH1222,114.046066,22.638465,56,水斗新村,16
12085,322409914,2,1.6,2014-06-10 18:23:05,西部公共汽车,334路,粤BH1222,114.046066,22.638465,56,水斗新村,16
12446,80221783,2,1.6,2014-06-10 18:23:07,西部公共汽车,334路,粤BH1222,114.046066,22.638465,56,水斗新村,16
12440,23526107,2,1.6,2014-06-10 18:23:09,西部公共汽车,334路,粤BH1222,114.046066,22.638465,56,水斗新村,16
12111,325930068,2,1.6,2014-06-10 18:23:11,西部公共汽车,334路,粤BH1222,114.046066,22.638465,56,水斗新村,16
12089,322738694,2,1.6,2014-06-10 18:23:14,西部公共汽车,334路,粤BH1222,114.046066,22.638465,56,水斗新村,16
12320,361311526,2,1.6,2014-06-10 18:25:17,西部公共汽车,334路,粤BH1222,114.041496,22.640033,7,上油松村,17
12321,361357186,2,1.6,2014-06-10 18:25:22,西部公共汽车,334路,粤BH1222,114.041496,22.640033,7,上油松村,17
12131,327515794,2,1.6,2014-06-10 18:25:25,西部公共汽车,334路,粤BH1222,114.041496,22.640033,7,上油松村,17
11995,251339645,2,1.0,2014-06-10 18:26:16,西部公共汽车,334路,粤BH1222,114.040069,22.640882,7,上油松村,17
12035,294129118,2,1.6,2014-06-10 18:26:18,西部公共汽车,334路,粤BH1222,114.040069,22.640882,7,上油松村,17
12037,294335751,2,1.6,2014-06-10 18:26:21,西部公共汽车,334路,粤BH1222,114.040069,22.640882,7,上油松村,17
11994,251272079,2,1.0,2014-06-10 18:26:23,西部公共汽车,334路,粤BH1222,114.038803,22.641466,7,上油松村,17
12034,294087975,2,1.6,2014-06-10 18:26:26,西部公共汽车,334路,粤BH1222,114.038803,22.641466,7,上油松村,17
12029,293194142,2,1.6,2014-06-10 18:26:28,西部公共汽车,334路,粤BH1222,114.038803,22.641466,7,上油松村,17
12033,293972708,2,1.6,2014-06-10 18:26:34,西部公共汽车,334路,粤BH1222,114.038635,22.641532,7,上油松村,17
12051,296268108,2,1.6,2014-06-10 18:26:35,西部公共汽车,334路,粤BH1222,114.038635,22.641532,7,上油松村,17
12125,327226945,2,1.6,2014-06-10 18:26:39,西部公共汽车,334路,粤BH1222,114.038635,22.641532,7,上油松村,17
12286,328766164,2,1.6,2014-06-10 18:26:57,西部公共汽车,334路,粤BH1222,114.038253,22.641649,7,上油松村,17
11993,251259901,2,1.0,2014-06-10 18:27:03,西部公共汽车,334路,粤BH1222,114.038253,22.641649,7,上油松村,17
12449,151071545,2,1.0,2014-06-10 18:27:06,西部公共汽车,334路,粤BH1222,114.038253,22.641649,7,上油松村,17
12297,329881398,2,1.6,2014-06-10 18:27:22,西部公共汽车,334路,粤BH1222,114.038253,22.641649,7,上油松村,17
12314,360870752,2,1.6,2014-06-10 18:27:25,西部公共汽车,334路,粤BH1222,114.038253,22.641649,7,上油松村,17
12445,80085177,2,1.6,2014-06-10 18:27:28,西部公共汽车,334路,粤BH1222,114.038253,22.641649,7,上油松村,17
